event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
822,44,43,66,63,50,59,60,48,42,50,72,58,55,53,68,69,13.2848,11.4663,-0,45
823,36,58,71,80,39,67,69,64,48,57,75,86,35,45,68,55,2.00425,13.8551,-0,47.65
824,59,38,58,46,35,58,56,53,58,74,75,60,44,62,80,74,13.1959,11.0723,0,46.5
825,71,102,84,50,63,74,60,59,59,54,74,58,31,42,50,39,-28.2576,-5.58486,-0,48.5
826,111,84,75,39,91,69,66,47,48,62,53,42,61,43,50,37,-24.2146,-26.3856,0,48.9
827,112,73,56,59,88,60,55,46,69,63,49,45,51,56,41,44,-21.0615,-33.5242,0,48.35
828,46,47,56,55,53,54,54,55,49,56,80,99,51,57,74,82,12.0991,26.9708,-0,48.4
829,47,45,45,46,61,40,47,61,74,69,76,49,95,109,57,52,30.5797,-17.3651,-0,48.65
830,42,39,54,50,45,41,65,78,48,59,55,83,59,68,77,99,10.6981,32.1193,0,48.1
831,45,76,95,76,61,70,64,75,35,55,47,44,44,49,54,59,-22.7359,9.62161,0,47.45
832,50,56,48,48,51,52,71,44,50,76,65,64,45,70,93,66,28.2983,8.80114,-0,47.45
833,42,59,34,51,53,57,45,55,75,75,49,60,97,74,62,64,20.2385,-34.5444,-0,47.6
834,66,75,54,38,90,84,81,36,70,64,54,48,61,50,55,44,-10.5548,-20.1319,0,48.5
835,53,65,98,95,50,53,69,92,57,44,41,56,41,52,50,46,-27.2817,34.842,0,48.1
836,35,48,43,49,43,48,46,59,45,56,71,95,33,64,90,99,22.0799,30.3265,0,46.2
837,48,36,43,46,60,64,52,51,73,69,63,36,112,73,59,63,23.3154,-32.4362,-0,47.4
838,45,62,81,95,61,57,63,90,44,52,49,65,38,55,42,43,-19.8685,33.8145,-0,47.1
839,53,72,82,87,50,64,94,67,47,56,70,61,50,48,49,57,-32.4511,7.20296,0,50.35
840,51,52,48,44,33,60,58,64,53,69,72,75,52,60,101,88,27.9241,16.3702,0,49
841,49,41,42,44,63,49,49,63,44,58,76,88,43,60,77,93,21.755,30.0816,-0,46.95
842,35,42,44,51,62,58,54,49,66,73,60,67,61,67,91,65,20.8854,5.42752,-0,47.25
843,44,64,72,77,31,61,78,94,54,55,48,73,42,47,49,54,-7.55386,22.8368,-0,47.15
844,44,60,56,51,54,61,72,67,59,75,66,70,41,56,57,66,3.21394,7.22839,0,47.75
845,43,61,82,107,62,56,59,73,56,53,50,70,46,51,48,56,-29.4002,18.6062,0,48.65
846,46,47,43,62,46,70,50,49,63,78,58,52,78,91,67,58,29.2103,-9.6131,0,47.9
847,44,55,59,48,50,68,53,38,77,61,61,58,125,73,47,47,23.739,-22.978,-0,48.2
848,62,60,55,67,42,47,70,78,52,56,71,73,42,41,71,70,4.67733,34.3378,0,47.85
849,42,40,36,54,44,61,70,59,61,81,62,61,70,71,73,75,16.8734,-1.6783,0,48
850,52,55,76,57,57,61,73,56,50,50,61,53,47,47,52,45,-5.35575,3.93265,-0,44.6
851,49,48,48,44,67,50,54,52,66,68,75,50,79,82,80,58,23.7314,-4.50496,-0,48.5
852,48,49,54,44,58,60,49,55,85,74,62,55,82,63,65,48,14.5325,-16.2904,0,47.55
853,61,45,52,61,45,47,80,69,47,55,78,81,42,54,55,64,-0.912452,31.7832,-0,46.8
854,51,44,47,41,52,56,61,40,84,86,42,66,76,80,66,65,17.5199,-10.704,0,47.85
855,44,60,82,85,48,58,77,79,46,38,64,48,44,52,48,46,-14.4871,13.6571,-0,45.95
856,44,58,47,44,48,59,56,54,71,54,49,49,68,92,68,59,27.7092,-7.77213,0,46
857,57,53,80,69,48,54,84,74,44,47,62,61,50,56,48,70,-13.3173,14.5136,-0,47.85
858,55,62,56,57,51,59,68,81,49,51,57,90,39,51,55,58,1.39347,27.0647,0,46.95
859,47,51,52,38,64,62,43,49,66,75,59,55,88,98,62,50,33.078,-14.0122,0,47.95
860,41,48,45,49,48,45,50,51,74,82,61,35,103,87,58,41,33.8725,-22.3466,-0,45.9
861,62,48,50,50,46,64,73,73,53,50,59,81,53,61,61,61,-2.8934,16.3468,0,47.25
862,57,52,60,47,59,49,64,44,96,70,52,45,85,67,60,52,18.5431,-26.1258,0,47.95
863,78,87,69,43,54,59,61,72,46,56,45,64,57,40,49,43,-32.0698,-3.57265,0,46.15
864,62,75,88,84,53,46,67,94,41,51,52,51,40,42,53,48,-24.6025,14.4907,-0,47.35
865,28,55,59,59,50,59,74,68,40,50,76,84,52,60,72,65,8.96902,12.7957,0,47.55
866,43,47,54,44,60,50,58,44,56,63,71,71,58,65,100,81,22.867,8.95506,-0,48.25
867,37,51,55,48,57,63,76,74,63,65,76,47,53,64,56,49,0.882937,5.58028,-0,46.7
868,54,46,50,47,27,48,66,52,52,46,69,75,54,54,79,131,29.0366,32.7457,0,47.5
869,74,61,47,49,91,60,67,45,71,63,58,59,34,57,47,44,-8.58174,-28.4678,-0,46.35
870,50,67,47,35,59,45,53,39,72,62,57,43,98,94,63,52,33.7707,-20.9483,0,46.8
871,53,55,42,61,52,46,60,56,49,60,73,77,42,60,70,60,12.3106,9.78272,0,45.8
872,40,58,38,48,51,51,63,77,68,56,64,77,38,73,84,88,32.4063,13.0357,-0,48.7
873,61,61,89,78,43,61,93,68,47,49,56,85,58,45,54,47,-14.4631,14.551,0,49.75
874,71,73,58,49,66,72,74,54,64,65,53,45,62,59,56,41,-5.11274,-14.5158,0,48.1
875,49,53,52,51,54,53,57,51,39,51,79,76,47,49,86,94,13.5809,18.4723,0,47.05
876,63,47,59,66,50,61,80,69,54,57,55,57,42,49,62,48,-7.32796,4.94956,-0,45.95
877,51,61,41,49,51,60,62,43,51,72,48,66,65,67,91,72,30.8846,6.981,0,47.5
878,59,73,92,71,49,62,93,67,48,58,42,56,52,51,48,57,-23.7021,5.48426,-0,48.9
879,43,56,37,42,79,59,44,45,67,66,54,50,96,80,58,53,11.6684,-24.3389,0,46.45
880,40,50,37,47,55,49,59,52,48,69,79,62,59,66,96,75,30.4222,4.68228,0,47.15
881,32,53,58,50,53,70,68,53,50,73,57,68,63,58,97,78,31.0708,10.591,0,49.05
882,99,95,60,58,73,76,56,53,55,55,53,42,43,45,49,43,-25.635,-34.6516,0,47.75
883,52,49,67,74,47,57,78,73,49,58,66,69,52,45,59,53,-6.36659,16.6239,-0,47.4
884,47,58,58,76,54,70,63,81,42,47,72,81,37,59,61,54,-2.08999,28.6901,-0,48
885,54,49,44,58,78,80,55,49,79,62,61,53,71,82,43,60,9.81732,-12.9979,-0,48.9
886,58,51,46,45,72,64,53,54,77,86,62,55,55,66,46,46,2.59032,-17.411,-0,46.8
887,68,59,48,56,84,89,60,57,65,68,53,48,59,70,59,43,-0.816161,-16.9326,-0,49.3
888,78,70,41,43,89,73,51,58,66,65,69,50,61,55,44,60,-5.40969,-19.6992,-0,48.65
889,72,67,57,57,71,75,64,56,47,58,50,53,53,54,54,50,-7.22325,-20.4505,0,46.9
890,74,76,89,75,45,65,67,60,44,62,53,60,38,53,37,49,-32.2231,4.88608,0,47.35
891,43,55,52,50,58,49,58,48,76,80,67,49,67,79,69,56,16.6251,-2.93401,-0,47.8
892,55,50,41,52,46,62,50,44,57,65,77,58,45,74,106,75,28.0425,7.63621,-0,47.85
893,59,42,53,55,54,63,46,56,67,75,58,53,74,101,73,49,31.7824,-9.204,-0,48.9
894,62,70,79,61,51,54,59,74,62,64,51,51,46,55,56,54,-19.8069,7.56201,0,47.45
895,73,61,48,30,72,71,50,49,89,82,50,43,69,44,47,39,-2.31441,-31.2151,-0,45.85
896,62,54,62,64,55,47,68,68,59,67,68,75,54,49,50,59,-0.896626,10.0688,0,48.05
897,55,61,91,86,66,67,85,82,42,47,61,45,41,60,48,38,-32.817,12.6703,-0,48.75
898,41,60,34,51,57,61,45,50,88,62,55,37,92,70,47,56,12.8073,-27.1139,-0,45.3
899,46,54,88,88,52,75,79,73,45,48,50,51,45,49,47,39,-34.0435,11.443,-0,46.45
900,41,42,54,47,55,47,51,49,45,59,72,81,59,43,81,108,23.7104,30.8269,-0,46.7
901,49,50,46,42,53,72,58,45,60,70,80,46,67,86,67,63,10.5332,-2.26081,0,47.7
902,82,54,51,46,78,71,53,46,73,75,41,49,73,69,50,38,4.87912,-20.797,0,47.45
903,86,84,67,35,69,69,54,55,59,59,55,47,49,39,55,48,-33.8256,-19.9501,0,46.5
904,55,42,52,48,44,56,55,53,40,51,67,72,51,59,97,96,29.2739,18.0416,-0,46.9
905,65,65,83,58,64,70,77,55,55,66,47,43,45,51,47,46,-18.6423,0.167475,-0,46.85
906,54,50,80,53,39,68,68,62,49,74,78,81,41,48,59,63,5.19777,8.58132,-0,48.35
907,47,62,49,33,40,50,67,45,73,75,50,46,108,84,65,32,33.9673,-25.5035,-0,46.3
908,70,43,43,52,51,60,57,47,87,70,52,47,91,78,53,52,11.8319,-24.1685,0,47.65
909,34,38,48,44,46,51,36,64,46,68,78,83,51,61,94,94,32.102,15.2674,0,46.8
910,88,88,89,70,78,68,57,54,61,47,56,35,45,55,57,47,-21.8971,-6.83469,-0,49.75
911,34,52,39,46,51,55,52,53,41,57,96,74,61,60,86,90,29.5738,12.48,0,47.35
912,61,70,87,89,56,65,59,72,48,64,40,57,47,54,37,43,-28.3464,10.3176,0,47.45
913,41,49,52,71,46,57,52,81,50,52,55,75,52,50,60,52,-1.23331,28.6949,0,44.75
914,66,78,69,53,69,84,69,53,56,50,51,55,48,51,47,55,-34.1101,-10.9171,0,47.7
915,47,59,83,74,45,46,77,93,48,50,63,76,36,37,41,59,-13.3644,26.8621,-0,46.7
916,50,54,45,38,72,51,59,56,90,93,63,45,68,62,62,51,6.7466,-18.5311,0,47.95
917,56,50,51,55,67,77,48,58,81,72,50,55,59,59,58,50,2.05976,-29.529,0,47.3
918,82,72,62,54,90,59,62,55,62,66,50,38,51,38,40,42,-14.1337,-26.6262,-0,46.15
919,49,65,34,48,56,51,52,42,77,76,43,43,111,80,63,46,30.2396,-25.9315,0,46.8
920,60,45,60,43,56,54,59,51,87,55,51,44,94,74,61,52,33.8946,-34.1612,0,47.3
921,46,61,55,54,50,47,66,65,45,57,73,75,49,58,57,84,13.8259,21.9141,-0,47.1
922,47,45,71,73,60,56,76,96,43,47,58,73,62,55,51,47,-12.1192,18.7368,-0,48
923,59,49,71,81,48,59,70,73,56,38,79,61,47,46,58,46,-7.43563,14.7212,0,47.05
924,91,85,60,54,91,58,48,49,57,47,53,44,45,31,39,33,-22.6769,-29.482,0,44.25
925,68,53,84,101,43,60,67,66,45,40,57,61,39,62,46,52,-12.5043,18.9093,-0,47.2
926,44,49,59,66,57,47,65,74,41,56,73,88,57,51,64,69,2.949,26.7086,0,48
927,54,51,53,50,44,41,50,61,45,70,82,63,53,61,73,78,11.4176,11.8925,0,46.45
928,56,55,58,63,58,54,58,49,59,84,73,62,55,55,69,59,5.04263,3.0572,-0,48.35
929,73,59,38,50,84,64,48,54,78,73,58,55,63,74,44,41,-1.04075,-20.765,-0,47.8
930,51,68,101,88,50,54,71,60,41,54,64,52,50,39,31,50,-25.7011,8.65676,0,46.2
931,45,43,55,48,58,59,49,33,82,69,64,51,97,90,81,65,18.7614,-10.0539,-0,49.45
