event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
8643,14,13,15,10,8,20,11,14,12,16,27,22,12,14,20,18,14.6625,16.8756,3.5,49.2
8644,10,12,6,10,13,20,9,8,12,17,13,15,26,19,20,12,18.8959,-32.9028,3.5,44.4
8645,17,20,18,24,27,17,13,10,12,7,13,13,10,14,13,9,-18.2635,-4.29403,3.5,47.4
8646,26,21,11,6,21,18,15,6,13,12,10,16,12,10,18,13,-16.0506,-23.572,3.5,45.6
8647,16,18,16,16,14,10,9,14,8,16,12,24,10,12,19,30,20.661,18.3524,3.5,48.8
8648,8,16,15,13,11,9,12,15,31,17,13,18,16,14,7,10,4.2907,-14.0442,3.5,45
8649,9,11,11,6,14,15,12,17,20,14,16,7,17,17,21,22,25.8945,14.5349,3.5,45.8
8650,12,15,15,22,11,15,17,29,11,13,20,11,4,11,18,9,-10.9012,16.2983,3.5,46.6
8651,13,15,9,12,8,14,13,15,14,9,22,16,16,16,17,19,13.2817,8.62057,3.5,45.6
8652,15,15,27,25,15,14,15,15,14,14,18,12,10,11,9,13,-27.418,19.374,3.5,48.4
8653,13,10,22,16,13,17,22,17,13,20,8,11,8,9,15,12,-24.0586,6.66645,3.5,45.2
8654,15,18,18,22,14,16,21,13,15,13,13,6,5,11,19,17,-11.919,-2.54352,3.5,47.2
8655,10,13,19,14,9,21,26,19,12,13,29,12,6,15,13,12,-5.78615,11.8119,3.5,48.6
8656,14,17,21,16,11,16,18,23,13,10,10,20,11,15,8,10,-18.3219,12.9437,3.5,46.6
8657,13,17,8,11,9,15,14,16,6,15,11,23,14,11,19,35,27.9537,25.0436,3.5,47.4
8658,9,12,15,20,10,6,16,20,19,25,17,18,8,13,19,20,7.82134,20.6843,3.5,49.4
8659,13,8,9,16,14,9,20,11,10,13,12,25,12,12,32,34,26.4135,26.9814,3.5,50
8660,13,13,13,8,9,12,14,11,8,19,22,25,16,17,19,24,14.6795,14.3943,3.5,48.6
8661,10,20,7,12,10,14,10,6,16,23,17,19,19,19,19,6,19.3504,-8.11544,3.5,45.4
8662,6,15,10,15,15,26,24,13,18,15,13,11,16,11,18,13,-0.347857,-7.33823,3.5,47.8
8663,11,19,7,17,11,7,19,10,15,18,22,15,12,17,24,21,31.2761,11.9187,3.5,49
8664,15,13,12,12,17,9,12,12,22,12,18,12,37,19,15,8,24.7458,-30.4227,3.5,49
