event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
886,224,117,48,46,58,51,47,46,54,49,45,41,49,46,36,38,-28.04,-18.762,17.5,49.75
887,46,42,41,31,58,61,38,37,262,79,43,43,76,54,47,49,9.25082,-21.8206,17.5,50.35
888,271,69,41,52,51,50,43,46,53,51,39,40,40,48,45,47,-30.1631,-30.1919,17.5,49.3
889,45,44,51,51,52,107,55,50,59,136,75,43,59,52,46,45,0.508388,-5.24616,17.5,48.5
890,47,41,43,44,28,34,47,68,47,39,48,256,38,48,56,96,9.82502,29.616,17.5,49
891,46,47,72,282,42,41,63,102,39,45,54,46,46,41,44,24,-21.4142,22.2463,17.5,51.7
892,49,33,38,45,39,46,34,38,52,60,47,41,63,273,90,39,26.3931,-5.34391,17.5,49.35
893,240,50,36,42,68,57,47,37,42,53,42,45,26,40,57,47,-24.8003,-30.535,17.5,46.45
894,45,41,43,50,48,38,39,34,40,61,74,55,51,78,254,63,23.0403,5.2556,17.5,50.7
895,42,38,47,47,49,36,59,95,32,45,52,189,41,45,46,73,4.45633,33.357,17.5,46.8
896,29,33,32,38,31,40,50,58,46,56,67,75,37,43,125,184,21.5707,17.9551,17.5,47.2
897,55,34,49,45,46,46,46,38,128,141,47,44,65,87,59,46,11.2035,-17.4964,17.5,48.8
898,37,78,87,42,37,113,138,58,53,51,42,54,49,42,45,52,-14.0672,1.39885,17.5,48.9
899,65,55,55,52,44,220,70,54,54,67,61,41,42,48,47,49,-5.98279,-3.72568,17.5,51.2
900,74,65,58,28,222,85,50,35,60,43,49,41,46,42,52,41,-7.85017,-19.3373,17.5,49.55
901,36,42,47,47,36,39,26,47,41,50,57,56,43,85,242,92,28.3791,8.02424,17.5,49.3
902,38,29,44,51,49,29,49,53,35,35,63,69,34,38,77,312,24.9842,21.7053,17.5,50.25
903,45,48,63,291,35,37,45,74,30,29,36,40,42,41,52,30,-24.3659,29.0256,17.5,46.9
904,42,34,35,44,40,39,40,50,48,40,66,49,35,38,61,248,33.8867,30.4896,17.5,45.45
905,41,42,35,47,43,41,57,46,39,38,59,87,42,40,69,234,25.6518,31.7545,17.5,48
906,41,36,36,47,39,37,42,43,45,47,55,71,43,54,69,268,30.5093,30.3483,17.5,48.65
907,44,51,37,41,60,53,39,28,212,60,32,43,85,50,40,37,8.06037,-34.1207,17.5,45.6
908,34,50,42,36,47,42,98,70,51,48,110,128,36,40,49,66,2.22759,15.5445,17.5,47.35
909,31,39,47,48,44,44,56,97,41,56,63,243,34,44,54,43,3.34556,23.0293,17.5,49.2
910,40,41,47,62,28,42,149,159,34,37,51,64,35,57,46,51,-7.90439,16.8218,17.5,47.15
911,35,55,27,46,41,39,48,58,32,42,73,284,35,37,49,95,10.5088,26.9521,17.5,49.8
912,65,50,33,47,182,52,39,44,94,56,62,44,51,53,50,49,-2.52223,-30.8842,17.5,48.55
913,139,172,63,54,54,60,54,41,49,51,37,34,53,45,38,40,-32.3352,-13.6594,17.5,49.2
914,37,29,66,263,41,37,53,71,47,35,45,45,48,48,37,50,-24.6315,33.8546,17.5,47.6
915,30,46,43,48,36,47,50,55,37,50,223,67,49,42,93,58,13.0351,10.0649,17.5,48.7
916,46,54,71,65,34,67,240,67,44,44,61,55,36,46,48,57,-7.24718,7.0195,17.5,51.75
917,40,39,43,35,49,43,39,37,80,45,49,40,231,115,55,37,28.5183,-18.8013,17.5,48.85
918,53,133,178,46,57,52,54,42,46,35,58,35,32,50,44,35,-27.7256,0.68827,17.5,47.5
919,34,46,47,50,49,43,40,38,122,53,41,41,179,59,40,35,17.907,-29.9579,17.5,45.85
920,44,46,42,41,50,95,62,49,62,214,55,36,42,61,68,50,2.90451,-5.96494,17.5,50.85
921,39,36,46,33,44,44,59,47,52,109,178,50,61,70,66,56,9.42948,1.75073,17.5,49.5
922,259,71,36,37,68,47,38,35,45,44,39,34,34,39,38,27,-33.7834,-29.656,17.5,44.55
923,138,77,41,37,190,76,40,36,46,52,34,30,38,46,41,38,-14.3457,-21.505,17.5,48
924,38,38,33,35,52,48,45,44,161,75,40,47,124,80,46,38,14.9852,-19.8587,17.5,47.2
925,279,76,37,34,87,54,42,50,44,46,31,23,36,30,38,33,-21.9999,-20.878,17.5,47
926,54,80,269,75,55,49,71,57,35,38,41,43,33,32,35,41,-25.0488,6.99973,17.5,50.4
927,226,100,35,41,66,53,40,31,53,37,36,49,39,48,44,55,-34.3684,-21.0915,17.5,47.65
928,48,41,75,273,38,39,62,101,35,37,40,62,31,38,41,39,-19.7297,25.1171,17.5,50
929,46,59,99,67,43,36,188,87,43,47,59,45,31,40,37,45,-12.5608,12.7749,17.5,48.6
930,42,45,49,37,47,48,36,44,57,135,72,55,62,140,71,42,15.8969,-3.37239,17.5,49.1
931,36,39,35,32,43,48,40,45,71,51,46,31,292,84,44,38,25.1685,-22.6515,17.5,48.75
932,52,61,149,72,42,46,131,57,36,41,54,36,51,39,59,30,-17.001,7.62708,17.5,47.8
933,48,41,47,62,44,34,55,162,45,41,56,145,40,38,52,59,-1.04068,29.5589,17.5,48.45
934,48,44,41,38,50,36,49,41,58,104,60,33,79,196,75,50,18.3964,-6.30051,17.5,50.1
935,59,50,41,43,80,194,45,47,68,86,53,44,52,52,40,39,-3.01949,-12.5264,17.5,49.65
936,104,260,66,49,53,52,43,38,24,40,43,26,49,34,29,32,-26.9833,-10.0858,17.5,47.1
